SCHD_DATE,MONTH,DAY_OF_WEEK,HOUR,STAFFED_UNITS,PRIVATE_UNITS,TOTAL_UNITS,PROJECTED_MAX_CALLS,UNITS_ON_CALLS,EVENT,RAIN,MIN_TEMPERATURE,MAX_TEMPERATURE,XXM_DISPATCHES,XXM_STATE,EVENT_STATE
5/21/18,5,2,14,23,8,31,27,21,,0,49,67,0,0,0
5/21/18,5,2,14.5,23,9,32,29,23,,0,49,67,0,0,0
5/21/18,5,2,15,23,9,32,30,23,,0,49,67,0,0,0
5/21/18,5,2,15.5,25,9,34,30,23,,0,49,67,0,0,0
5/21/18,5,2,16,25,9,34,28,22,,0,49,67,0,0,0
5/21/18,5,2,16.5,21,9,30,27,28,,0,49,67,0,0,0
5/21/18,5,2,17,21,9,30,26.5,26,,0,49,67,0,0,0
5/21/18,5,2,17.5,22,9,31,27,24,,0,49,67,0,0,0
5/21/18,5,2,18,25,9,34,26,21,,0,49,67,0,0,0
5/21/18,5,2,18.5,23,10,33,24,16,,0,49,67,0,0,0
5/21/18,5,2,19,23,9,32,23,15,,0,49,67,0,0,0
5/21/18,5,2,19.5,26,9,35,21,23,,0,49,67,0,0,0
5/21/18,5,2,20,24,10,34,21,22,,0,49,67,0,0,0
5/21/18,5,2,20.5,23,9,32,19,15,,0,49,67,0,0,0
5/21/18,5,2,21,22,7,29,20,14,,0,49,67,0,0,0
5/21/18,5,2,21.5,21,8,29,20,12,,0,49,67,0,0,0
5/21/18,5,2,22,20,6,26,20,10,,0,49,67,0,0,0
5/21/18,5,2,22.5,20,6,26,19,12,,0,49,67,0,0,0
5/21/18,5,2,23,19,6,25,19.5,16,,0,49,67,0,0,0
5/21/18,5,2,23.5,19,6,25,17,16,,0,49,67,0,0,0
5/22/18,5,3,0,18,6,24,17,10,,0,51,61,0,0,0
5/22/18,5,3,0.5,18,6,24,17,11,,0,51,61,0,0,0
5/22/18,5,3,1,18,6,24,14,13,,0,51,61,0,0,0
5/22/18,5,3,1.5,18,6,24,13,10,,0,51,61,0,0,0
5/22/18,5,3,2,18,6,24,14,7,,0,51,61,0,0,0
5/22/18,5,3,2.5,18,5,23,11.5,9,,0,51,61,0,0,0
5/22/18,5,3,3,16,5,21,11,9,,0,51,61,0,0,0
5/22/18,5,3,3.5,15,5,20,11,19,,0,51,61,0,0,0
5/22/18,5,3,4,15,5,20,10.5,12,,0,51,61,0,0,0
5/22/18,5,3,4.5,13,5,18,11,8,,0,51,61,0,0,0
5/22/18,5,3,5,12,5,17,11.5,4,,0,51,61,0,0,0
5/22/18,5,3,5.5,13,6,19,11,9,,0,51,61,0,0,0
5/22/18,5,3,6,13,6,19,11,14,,0,51,61,0,0,0
5/22/18,5,3,6.5,15,5,20,12,10,,0,51,61,0,0,0
5/22/18,5,3,7,14,6,20,14,10,,0,51,61,0,0,0
5/22/18,5,3,7.5,16,6,22,15,8,,0,51,61,0,0,0
5/22/18,5,3,8,16,5,21,16.5,11,,0,51,61,0,0,0
5/22/18,5,3,8.5,18,5,23,18,10,,0,51,61,0,0,0
5/22/18,5,3,9,18,7,25,21,12,,0,51,61,0,0,0
5/22/18,5,3,9.5,21,7,28,23,13,,0,51,61,0,0,0
5/22/18,5,3,10,22,9,31,25,14,,0,51,61,0,0,0
5/22/18,5,3,10.5,24,9,33,26,20,,0,51,61,0,0,0
5/22/18,5,3,11,24,9,33,27.5,21,,0,51,61,0,0,0
5/22/18,5,3,11.5,24,9,33,29,22,,0,51,61,0,0,0
5/22/18,5,3,12,23,9,32,30,22,,0,51,61,0,0,0
5/22/18,5,3,12.5,24,9,33,30,22,,0,51,61,0,0,0
5/22/18,5,3,13,24,9,33,28,25,,0,51,61,0,0,0
5/22/18,5,3,13.5,24,9,33,28,18,,0,51,61,0,0,0
5/22/18,5,3,14,24,9,33,28,19,,0,51,61,0,0,0
5/22/18,5,3,14.5,24,10,34,28,19,,0,51,61,0,0,0
5/22/18,5,3,15,24,10,34,28.5,19,,0,51,61,0,0,0
5/22/18,5,3,15.5,26,10,36,29,17,,0,51,61,0,0,0
5/22/18,5,3,16,25,10,35,29,19,,0,51,61,0,0,0
5/22/18,5,3,16.5,22,10,32,28,22,,0,51,61,0,0,0
5/22/18,5,3,17,21,10,31,26,25,,0,51,61,0,0,0
5/22/18,5,3,17.5,23,9,32,27,27,,0,51,61,0,0,0
5/22/18,5,3,18,26,9,35,24.5,26,,0,51,61,0,0,0
5/22/18,5,3,18.5,26,9,35,24,25,,0,51,61,0,0,0
5/22/18,5,3,19,24,8,32,23,23,,0,51,61,0,0,0
5/22/18,5,3,19.5,28,8,36,22.5,26,,0,51,61,0,0,0
5/22/18,5,3,20,25,9,34,21,21,,0,51,61,0,0,0
5/22/18,5,3,20.5,25,8,33,22,18,,0,51,61,0,0,0
5/22/18,5,3,21,24,6,30,21,15,,0,51,61,0,0,0
5/22/18,5,3,21.5,23,7,30,19,8,,0,51,61,0,0,0
5/22/18,5,3,22,22,5,27,19,10,,0,51,61,0,0,0
5/22/18,5,3,22.5,21,5,26,19,6,,0,51,61,0,0,0
5/22/18,5,3,23,21,5,26,18.5,11,,0,51,61,0,0,0
5/22/18,5,3,23.5,21,5,26,17,17,,0,51,61,0,0,0
5/23/18,5,4,0,21,5,26,15,15,,0,53,63,0,0,0
5/23/18,5,4,0.5,21,5,26,15,12,,0,53,63,0,0,0
5/23/18,5,4,1,20,5,25,14.5,9,,0,53,63,0,0,0
5/23/18,5,4,1.5,20,5,25,14.5,5,,0,53,63,0,0,0
5/23/18,5,4,2,20,5,25,13,6,,0,53,63,0,0,0
5/23/18,5,4,2.5,20,4,24,13,7,,0,53,63,0,0,0
5/23/18,5,4,3,19,4,23,14,4,,0,53,63,0,0,0
5/23/18,5,4,3.5,18,4,22,12,7,,0,53,63,0,0,0
5/23/18,5,4,4,18,4,22,12,10,,0,53,63,0,0,0
5/23/18,5,4,4.5,15,4,19,11,9,,0,53,63,0,0,0
5/23/18,5,4,5,15,4,19,11,6,,0,53,63,0,0,0
5/23/18,5,4,5.5,12,5,17,10.5,7,,0,53,63,0,0,0
5/23/18,5,4,6,13,5,18,12,9,,0,53,63,0,0,0
5/23/18,5,4,6.5,13,5,18,12,10,,0,53,63,0,0,0
5/23/18,5,4,7,12,6,18,14,11,,0,53,63,2,1,0
5/23/18,5,4,7.5,15,6,21,15,16,,0,53,63,0,0,0
5/23/18,5,4,8,16,5,21,17,16,,0,53,63,0,0,0
5/23/18,5,4,8.5,19,5,24,19,15,,0,53,63,0,0,0
5/23/18,5,4,9,19,6,25,22,22,,0,53,63,0,0,0
5/23/18,5,4,9.5,22,6,28,24,24,,0,53,63,1,1,0
5/23/18,5,4,10,22,9,31,24,29,,0,53,63,0,0,0
5/23/18,5,4,10.5,22,9,31,26,26,,0,53,63,0,0,0
5/23/18,5,4,11,23,9,32,26.5,24,,0,53,63,0,0,0
5/23/18,5,4,11.5,23,9,32,28,29,,0,53,63,0,0,0
5/23/18,5,4,12,24,9,33,30,31,,0,53,63,0,0,0
5/23/18,5,4,12.5,25,9,34,28,31,,0,53,63,0,0,0
5/23/18,5,4,13,25,9,34,27,27,,0,53,63,0,0,0
5/23/18,5,4,13.5,25,9,34,28,26,,0,53,63,0,0,0
5/23/18,5,4,14,25,9,34,27,26,,0,53,63,0,0,0
5/23/18,5,4,14.5,25,10,35,27,25,,0,53,63,0,0,0
5/23/18,5,4,15,26,10,36,28,22,,0,53,63,0,0,0
5/23/18,5,4,15.5,26,10,36,27.5,24,,0,53,63,0,0,0
5/23/18,5,4,16,27,10,37,25.5,23,,0,53,63,0,0,0
5/23/18,5,4,16.5,24,10,34,25,20,,0,53,63,0,0,0
5/23/18,5,4,17,24,10,34,25,16,,0,53,63,0,0,0
5/23/18,5,4,17.5,25,9,34,25,14,,0,53,63,0,0,0
5/23/18,5,4,18,26,9,35,25,14,,0,53,63,0,0,0
5/23/18,5,4,18.5,27,10,37,25.5,15,,0,53,63,0,0,0
5/23/18,5,4,19,26,9,35,24,19,,0,53,63,0,0,0
5/23/18,5,4,19.5,28,9,37,22,18,,0,53,63,0,0,0
5/23/18,5,4,20,22,10,32,23,22,,0,53,63,0,0,0
5/23/18,5,4,20.5,22,9,31,22,19,,0,53,63,0,0,0
5/23/18,5,4,21,22,8,30,22,16,,0,53,63,0,0,0
5/23/18,5,4,21.5,22,9,31,22,17,,0,53,63,0,0,0
5/23/18,5,4,22,21,6,27,20.5,14,,0,53,63,0,0,0
5/23/18,5,4,22.5,19,6,25,20,17,,0,53,63,0,0,0
5/23/18,5,4,23,20,6,26,19,19,,0,53,63,0,0,0
5/23/18,5,4,23.5,20,6,26,18,12,,0,53,63,0,0,0
5/24/18,5,5,0,19,6,25,15.5,11,,0,53,64,0,0,0
5/24/18,5,5,0.5,18,6,24,15,6,,0,53,64,0,0,0
5/24/18,5,5,1,18,6,24,13,7,,0,53,64,0,0,0
5/24/18,5,5,1.5,16,6,22,13,6,,0,53,64,0,0,0
5/24/18,5,5,2,16,6,22,14,7,,0,53,64,0,0,0
5/24/18,5,5,2.5,16,5,21,12,9,,0,53,64,0,0,0
5/24/18,5,5,3,16,5,21,12,6,,0,53,64,0,0,0
5/24/18,5,5,3.5,16,5,21,12,3,,0,53,64,0,0,0
5/24/18,5,5,4,16,5,21,10,4,,0,53,64,0,0,0
5/24/18,5,5,4.5,14,5,19,11.5,2,,0,53,64,0,0,0
5/24/18,5,5,5,14,5,19,12,6,,0,53,64,0,0,0
5/24/18,5,5,5.5,13,6,19,11,7,,0,53,64,0,0,0
5/24/18,5,5,6,12,6,18,10,6,,0,53,64,0,0,0
5/24/18,5,5,6.5,10,5,15,11,7,,0,53,64,0,0,0
5/24/18,5,5,7,10,6,16,13,9,,0,53,64,0,0,0
5/24/18,5,5,7.5,14,6,20,17,11,,0,53,64,0,0,0
5/24/18,5,5,8,14,5,19,20,16,,0,53,64,0,0,0
5/24/18,5,5,8.5,18,5,23,20,18,,0,53,64,0,0,0
5/24/18,5,5,9,18,7,25,20,18,,0,53,64,0,0,0
5/24/18,5,5,9.5,21,7,28,23,17,,0,53,64,0,0,0
5/24/18,5,5,10,21,9,30,25,10,,0,53,64,0,0,0
5/24/18,5,5,10.5,22,9,31,27,9,,0,53,64,0,0,0
5/24/18,5,5,11,22,9,31,26,17,,0,53,64,0,0,0
5/24/18,5,5,11.5,23,9,32,27,19,,0,53,64,0,0,0
5/24/18,5,5,12,23,9,32,26,16,,0,53,64,0,0,0
5/24/18,5,5,12.5,24,9,33,25.5,18,,0,53,64,0,0,0
5/24/18,5,5,13,24,9,33,28.5,20,,0,53,64,0,0,0
5/24/18,5,5,13.5,24,9,33,29,15,,0,53,64,0,0,0
5/24/18,5,5,14,24,9,33,30,26,,0,53,64,0,0,0
5/24/18,5,5,14.5,24,10,34,28,26,,0,53,64,0,0,0
5/24/18,5,5,15,25,10,35,29,32,,0,53,64,0,0,0
5/24/18,5,5,15.5,25,10,35,27,28,,0,53,64,0,0,0
5/24/18,5,5,16,26,10,36,27,21,,0,53,64,0,0,0
5/24/18,5,5,16.5,23,10,33,27,23,,0,53,64,0,0,0
5/24/18,5,5,17,24,10,34,28,22,,0,53,64,0,0,0
5/24/18,5,5,17.5,25,9,34,26,27,,0,53,64,0,0,0
5/24/18,5,5,18,27,9,36,25,21,,0,53,64,0,0,0
5/24/18,5,5,18.5,26,10,36,27,16,,0,53,64,0,0,0
5/24/18,5,5,19,22,9,31,27,22,,0,53,64,0,0,0
5/24/18,5,5,19.5,26,9,35,25,22,,0,53,64,0,0,0
5/24/18,5,5,20,23,10,33,25,21,,0,53,64,0,0,0
5/24/18,5,5,20.5,22,9,31,24,12,,0,53,64,0,0,0
5/24/18,5,5,21,21,7,28,23,11,,0,53,64,0,0,0
5/24/18,5,5,21.5,21,8,29,22,19,,0,53,64,0,0,0
5/24/18,5,5,22,20,6,26,20,16,,0,53,64,0,0,0
5/24/18,5,5,22.5,19,6,25,18,19,,0,53,64,0,0,0
5/24/18,5,5,23,19,6,25,18,17,,0,53,64,0,0,0
5/24/18,5,5,23.5,19,6,25,18,12,,0,53,64,0,0,0
5/25/18,5,6,0,18,6,24,17,12,,0,42,65,0,0,0
5/25/18,5,6,0.5,17,6,23,17,9,,0,42,65,0,0,0
5/25/18,5,6,1,17,6,23,16,6,,0,42,65,0,0,0
5/25/18,5,6,1.5,15,6,21,16,11,,0,42,65,0,0,0
5/25/18,5,6,2,15,6,21,15,15,,0,42,65,0,0,0
5/25/18,5,6,2.5,15,5,20,12,9,,0,42,65,0,0,0
5/25/18,5,6,3,15,5,20,12,12,,0,42,65,0,0,0
5/25/18,5,6,3.5,15,5,20,12,12,,0,42,65,0,0,0
5/25/18,5,6,4,15,5,20,10,10,,0,42,65,0,0,0
5/25/18,5,6,4.5,14,5,19,10,3,,0,42,65,0,0,0
5/25/18,5,6,5,14,5,19,10,3,,0,42,65,0,0,0
5/25/18,5,6,5.5,13,6,19,10,2,,0,42,65,0,0,0
5/25/18,5,6,6,13,6,19,11,3,,0,42,65,0,0,0
5/25/18,5,6,6.5,11,5,16,11,5,,0,42,65,0,0,0
5/25/18,5,6,7,10,7,17,14,6,,0,42,65,0,0,0
5/25/18,5,6,7.5,14,7,21,15,4,,0,42,65,1,1,0
5/25/18,5,6,8,14,5,19,16,18,,0,42,65,2,1,0
5/25/18,5,6,8.5,18,5,23,18.5,22,,0,42,65,1,1,0
5/25/18,5,6,9,18,7,25,21,16,,0,42,65,0,0,0
5/25/18,5,6,9.5,21,7,28,23.5,10,,0,42,65,0,0,0
5/25/18,5,6,10,21,9,30,25,14,,0,42,65,0,0,0
5/25/18,5,6,10.5,22,9,31,25,22,,0,42,65,0,0,0
5/25/18,5,6,11,23,9,32,25,25,,0,42,65,0,0,0
5/25/18,5,6,11.5,23,9,32,27,26,,0,42,65,0,0,0
5/25/18,5,6,12,23,9,32,29,24,,0,42,65,0,0,0
5/25/18,5,6,12.5,24,9,33,30,18,,0,42,65,0,0,0
5/25/18,5,6,13,24,9,33,27,20,,0,42,65,0,0,0
5/25/18,5,6,13.5,24,9,33,27,27,,0,42,65,0,0,0
5/25/18,5,6,14,24,9,33,29.5,23,,0,42,65,0,0,0
5/25/18,5,6,14.5,24,10,34,30,21,,0,42,65,0,0,0
5/25/18,5,6,15,25,10,35,28.5,28,,0,42,65,0,0,0
5/25/18,5,6,15.5,27,10,37,29,30,,0,42,65,0,0,0
5/25/18,5,6,16,28,10,38,28.5,32,,0,42,65,0,0,0
5/25/18,5,6,16.5,26,10,36,30,30,,0,42,65,0,0,0
5/25/18,5,6,17,28,10,38,29,27,,0,42,65,0,0,0
5/25/18,5,6,17.5,29,9,38,29.5,23,,0,42,65,0,0,0
5/25/18,5,6,18,28,9,37,27.5,15,,0,42,65,0,0,0
5/25/18,5,6,18.5,28,10,38,24,11,,0,42,65,0,0,0
5/25/18,5,6,19,24,8,32,23,16,,0,42,65,0,0,0
5/25/18,5,6,19.5,27,8,35,23,21,,0,42,65,0,0,0
5/25/18,5,6,20,23,10,33,25,20,,0,42,65,0,0,0
5/25/18,5,6,20.5,23,9,32,24,13,,0,42,65,0,0,0
5/25/18,5,6,21,23,7,30,22,16,,0,42,65,0,0,0
5/25/18,5,6,21.5,22,8,30,21,12,,0,42,65,0,0,0
5/25/18,5,6,22,22,6,28,22,9,,0,42,65,0,0,0
5/25/18,5,6,22.5,21,6,27,21,14,,0,42,65,0,0,0
5/25/18,5,6,23,21,6,27,21,16,,0,42,65,0,0,0
5/25/18,5,6,23.5,21,6,27,20,13,,0,42,65,0,0,0
5/26/18,5,7,0,20,6,26,19,11,,0,53,66,0,0,0
5/26/18,5,7,0.5,19,6,25,19,12,,0,53,66,0,0,0
5/26/18,5,7,1,19,6,25,18,14,,0,53,66,0,0,0
5/26/18,5,7,1.5,17,6,23,17,13,,0,53,66,0,0,0
5/26/18,5,7,2,17,6,23,17,15,,0,53,66,0,0,0
5/26/18,5,7,2.5,17,5,22,16,20,,0,53,66,0,0,0
5/26/18,5,7,3,15,5,20,17.5,15,,0,53,66,0,0,0
5/26/18,5,7,3.5,15,5,20,16,9,,0,53,66,0,0,0
5/26/18,5,7,4,15,5,20,13,8,,0,53,66,0,0,0
5/26/18,5,7,4.5,13,5,18,12,6,,0,53,66,0,0,0
5/26/18,5,7,5,12,5,17,11,10,,0,53,66,0,0,0
5/26/18,5,7,5.5,13,6,19,11,12,,0,53,66,0,0,0
5/26/18,5,7,6,12,6,18,10,8,,0,53,66,0,0,0
5/26/18,5,7,6.5,11,5,16,12,6,,0,53,66,0,0,0
5/26/18,5,7,7,12,6,18,13,6,,0,53,66,0,0,0
5/26/18,5,7,7.5,15,6,21,13,6,,0,53,66,0,0,0
5/26/18,5,7,8,16,5,21,14,6,,0,53,66,0,0,0
5/26/18,5,7,8.5,19,5,24,16,14,,0,53,66,0,0,0
5/26/18,5,7,9,19,7,26,19,19,,0,53,66,0,0,0
5/26/18,5,7,9.5,21,7,28,19,17,,0,53,66,0,0,0
5/26/18,5,7,10,22,9,31,21,15,,0,53,66,0,0,0
5/26/18,5,7,10.5,23,9,32,22,16,,0,53,66,0,0,0
5/26/18,5,7,11,22,9,31,25,17,,0,53,66,0,0,0
5/26/18,5,7,11.5,23,9,32,26,16,,0,53,66,0,0,0
5/26/18,5,7,12,23,9,32,27,20,,0,53,66,0,0,0
5/26/18,5,7,12.5,24,9,33,27,22,,0,53,66,0,0,0
5/26/18,5,7,13,24,9,33,26,17,,0,53,66,0,0,0
5/26/18,5,7,13.5,24,9,33,25,14,,0,53,66,0,0,0
5/26/18,5,7,14,24,9,33,26,20,,0,53,66,0,0,0
5/26/18,5,7,14.5,23,10,33,27,24,,0,53,66,0,0,0
5/26/18,5,7,15,25,10,35,26,21,,0,53,66,0,0,0
5/26/18,5,7,15.5,26,10,36,28,16,,0,53,66,0,0,0
5/26/18,5,7,16,26,10,36,27,19,,0,53,66,0,0,0
5/26/18,5,7,16.5,25,10,35,25.5,19,,0,53,66,0,0,0
5/26/18,5,7,17,25,10,35,25,18,,0,53,66,0,0,0
5/26/18,5,7,17.5,26,9,35,25,13,,0,53,66,0,0,0
5/26/18,5,7,18,24,9,33,27.5,17,,0,53,66,0,0,0
5/26/18,5,7,18.5,25,10,35,24,22,,0,53,66,0,0,0
5/26/18,5,7,19,23,9,32,24,20,,0,53,66,0,0,0
5/26/18,5,7,19.5,25,9,34,24,21,,0,53,66,0,0,0
5/26/18,5,7,20,23,10,33,22,17,,0,53,66,0,0,0
5/26/18,5,7,20.5,23,9,32,19,25,,0,53,66,1,1,0
5/26/18,5,7,21,21,7,28,21,27,,0,53,66,0,0,0
5/26/18,5,7,21.5,21,9,30,21,22,,0,53,66,0,0,0
5/26/18,5,7,22,20,7,27,22,17,,0,53,66,0,0,0
5/26/18,5,7,22.5,19,7,26,22,14,,0,53,66,0,0,0
5/26/18,5,7,23,19,7,26,21.5,12,,0,53,66,0,0,0
5/26/18,5,7,23.5,19,7,26,20,10,,0,53,66,0,0,0
5/27/18,5,1,0,19,7,26,20,11,,0,51,74,0,0,0
5/27/18,5,1,0.5,17,7,24,19,16,,0,51,74,0,0,0
5/27/18,5,1,1,17,7,24,19,13,,0,51,74,0,0,0
5/27/18,5,1,1.5,16,7,23,18,14,,0,51,74,0,0,0
5/27/18,5,1,2,16,7,23,19,13,,0,51,74,0,0,0
5/27/18,5,1,2.5,16,6,22,17,12,,0,51,74,0,0,0
5/27/18,5,1,3,14,6,20,16,14,,0,51,74,0,0,0
5/27/18,5,1,3.5,13,6,19,15,13,,0,51,74,0,0,0
5/27/18,5,1,4,13,6,19,12,11,,0,51,74,0,0,0
5/27/18,5,1,4.5,11,6,17,10,10,,0,51,74,0,0,0
5/27/18,5,1,5,12,6,18,10,3,,0,51,74,0,0,0
5/27/18,5,1,5.5,13,7,20,10,2,,0,51,74,0,0,0
5/27/18,5,1,6,11,7,18,9,3,,0,51,74,0,0,0
5/27/18,5,1,6.5,12,6,18,11,3,,0,51,74,0,0,0
5/27/18,5,1,7,14,8,22,12,7,,0,51,74,0,0,0
5/27/18,5,1,7.5,16,8,24,13,10,,0,51,74,0,0,0
5/27/18,5,1,8,15,6,21,15,8,,0,51,74,0,0,0
5/27/18,5,1,8.5,18,6,24,16,6,,0,51,74,0,0,0
5/27/18,5,1,9,18,6,24,19,11,,0,51,74,0,0,0
5/27/18,5,1,9.5,19,6,25,22,14,,0,51,74,0,0,0
5/27/18,5,1,10,20,7,27,22,14,,0,51,74,0,0,0
5/27/18,5,1,10.5,21,7,28,22,17,,0,51,74,0,0,0
5/27/18,5,1,11,22,7,29,23,12,,0,51,74,0,0,0
5/27/18,5,1,11.5,22,7,29,23,14,,0,51,74,0,0,0
5/27/18,5,1,12,22,7,29,23,17,,0,51,74,0,0,0
5/27/18,5,1,12.5,22,7,29,22,19,,0,51,74,0,0,0
5/27/18,5,1,13,22,7,29,22,18,,0,51,74,0,0,0
5/27/18,5,1,13.5,22,7,29,24,19,,0,51,74,0,0,0
5/27/18,5,1,14,22,7,29,24,19,,0,51,74,0,0,0
5/27/18,5,1,14.5,22,8,30,24,24,,0,51,74,0,0,0
5/27/18,5,1,15,22,8,30,23.5,24,,0,51,74,0,0,0
5/27/18,5,1,15.5,24,8,32,23,18,,0,51,74,0,0,0
5/27/18,5,1,16,24,8,32,22.5,18,,0,51,74,0,0,0
5/27/18,5,1,16.5,21,8,29,22,21,,0,51,74,0,0,0
5/27/18,5,1,17,22,8,30,22,21,,0,51,74,0,0,0
5/27/18,5,1,17.5,26,7,33,22,24,,0,51,74,0,0,0
5/27/18,5,1,18,25,7,32,20,21,,0,51,74,0,0,0
5/27/18,5,1,18.5,26,8,34,22.5,12,,0,51,74,0,0,0
5/27/18,5,1,19,23,6,29,21.5,12,,0,51,74,0,0,0
5/27/18,5,1,19.5,26,6,32,20.5,20,,0,51,74,0,0,0
5/27/18,5,1,20,24,9,33,22,24,,0,51,74,0,0,0
5/27/18,5,1,20.5,24,8,32,22.5,22,,0,51,74,0,0,0
5/27/18,5,1,21,23,7,30,22,21,,0,51,74,0,0,0
5/27/18,5,1,21.5,22,8,30,20,14,,0,51,74,0,0,0
5/27/18,5,1,22,21,7,28,23,16,,0,51,74,0,0,0
5/27/18,5,1,22.5,20,7,27,21.5,14,,0,51,74,0,0,0
5/27/18,5,1,23,20,7,27,21,15,,0,51,74,0,0,0
5/27/18,5,1,23.5,20,7,27,19.5,17,,0,51,74,0,0,0
5/28/18,5,2,0,20,7,27,16,11,,0,53,84,0,0,0
5/28/18,5,2,0.5,20,7,27,15,12,,0,53,84,0,0,0
5/28/18,5,2,1,20,7,27,15,10,,0,53,84,0,0,0
5/28/18,5,2,1.5,20,7,27,15,11,,0,53,84,0,0,0
5/28/18,5,2,2,20,7,27,16,8,,0,53,84,0,0,0
5/28/18,5,2,2.5,20,6,26,15,8,,0,53,84,0,0,0
5/28/18,5,2,3,18,6,24,13,6,,0,53,84,0,0,0
5/28/18,5,2,3.5,17,6,23,13,8,,0,53,84,0,0,0
5/28/18,5,2,4,17,6,23,12,12,,0,53,84,0,0,0
5/28/18,5,2,4.5,13,6,19,11,10,,0,53,84,0,0,0
5/28/18,5,2,5,13,6,19,10,6,,0,53,84,0,0,0
5/28/18,5,2,5.5,14,7,21,11,5,,0,53,84,0,0,0
5/28/18,5,2,6,11,7,18,11,6,,0,53,84,0,0,0
5/28/18,5,2,6.5,13,6,19,12,8,,0,53,84,0,0,0
5/28/18,5,2,7,12,7,19,13.5,11,,0,53,84,0,0,0
5/28/18,5,2,7.5,15,7,22,16,12,,0,53,84,1,1,0
5/28/18,5,2,8,15,5,20,18,19,,0,53,84,0,0,0
5/28/18,5,2,8.5,17,5,22,19,18,,0,53,84,0,0,0
5/28/18,5,2,9,17,7,24,21,17,,0,53,84,0,0,0
5/28/18,5,2,9.5,18,7,25,24,18,,0,53,84,0,0,0
5/28/18,5,2,10,19,9,28,27,20,,0,53,84,0,0,0
5/28/18,5,2,10.5,20,9,29,30,17,,0,53,84,0,0,0
5/28/18,5,2,11,21,9,30,31,17,,0,53,84,0,0,0
5/28/18,5,2,11.5,21,9,30,29.5,20,,0,53,84,0,0,0
5/28/18,5,2,12,21,9,30,28,15,,0,53,84,0,0,0
5/28/18,5,2,12.5,21,9,30,26,9,,0,53,84,0,0,0
5/28/18,5,2,13,21,9,30,27,15,,0,53,84,0,0,0
5/28/18,5,2,13.5,21,9,30,29,18,,0,53,84,0,0,0
5/28/18,5,2,14,21,9,30,27,19,,0,53,84,0,0,0
5/28/18,5,2,14.5,22,10,32,29,20,,0,53,84,0,0,0
5/28/18,5,2,15,22,10,32,30,23,,0,53,84,0,0,0
5/28/18,5,2,15.5,24,10,34,29.5,18,,0,53,84,0,0,0
5/28/18,5,2,16,25,10,35,28,18,,0,53,84,0,0,0
5/28/18,5,2,16.5,22,10,32,27.5,19,,0,53,84,0,0,0
5/28/18,5,2,17,21,10,31,27,20,,0,53,84,0,0,0
5/28/18,5,2,17.5,23,9,32,27,17,,0,53,84,0,0,0
5/28/18,5,2,18,25,9,34,26,21,,0,53,84,0,0,0
5/28/18,5,2,18.5,26,10,36,24,29,,0,53,84,0,0,0
5/28/18,5,2,19,24,9,33,23,27,,0,53,84,0,0,0
5/28/18,5,2,19.5,28,9,37,21,23,,0,53,84,0,0,0
5/28/18,5,2,20,26,10,36,21,17,,0,53,84,0,0,0
5/28/18,5,2,20.5,26,9,35,19,13,,0,53,84,0,0,0
5/28/18,5,2,21,25,7,32,20,12,,0,53,84,0,0,0
5/28/18,5,2,21.5,24,8,32,20,8,,0,53,84,0,0,0
5/28/18,5,2,22,23,6,29,20,5,,0,53,84,0,0,0
5/28/18,5,2,22.5,22,6,28,19,7,,0,53,84,0,0,0
5/28/18,5,2,23,22,6,28,19.5,14,,0,53,84,0,0,0
5/28/18,5,2,23.5,22,6,28,17,12,,0,53,84,0,0,0
5/29/18,5,3,0,20,6,26,17,6,,0,52,71,0,0,0
5/29/18,5,3,0.5,20,6,26,17,7,,0,52,71,0,0,0
5/29/18,5,3,1,20,6,26,14,4,,0,52,71,0,0,0
5/29/18,5,3,1.5,20,6,26,13,7,,0,52,71,0,0,0
5/29/18,5,3,2,20,6,26,14,10,,0,52,71,0,0,0
5/29/18,5,3,2.5,20,5,25,11.5,12,,0,52,71,0,0,0
5/29/18,5,3,3,19,5,24,11,8,,0,52,71,0,0,0
5/29/18,5,3,3.5,17,5,22,11,6,,0,52,71,0,0,0
5/29/18,5,3,4,17,5,22,11,7,,0,52,71,0,0,0
5/29/18,5,3,4.5,14,5,19,11,10,,0,52,71,0,0,0
5/29/18,5,3,5,13,5,18,11.5,10,,0,52,71,0,0,0
5/29/18,5,3,5.5,14,6,20,11,10,,0,52,71,0,0,0
5/29/18,5,3,6,13,6,19,11.5,7,,0,52,71,0,0,0
5/29/18,5,3,6.5,14,5,19,12,6,,0,52,71,0,0,0
5/29/18,5,3,7,13,6,19,13,9,,0,52,71,0,0,0
5/29/18,5,3,7.5,16,6,22,14,14,,0,52,71,0,0,0
5/29/18,5,3,8,16,5,21,15,15,,0,52,71,0,0,0
5/29/18,5,3,8.5,19,5,24,18,15,,0,52,71,0,0,0
5/29/18,5,3,9,19,7,26,21,14,,0,52,71,0,0,0
5/29/18,5,3,9.5,22,7,29,23,12,,0,52,71,0,0,0
5/29/18,5,3,10,23,9,32,25,17,,0,52,71,0,0,0
5/29/18,5,3,10.5,24,9,33,26,25,,0,52,71,0,0,0
5/29/18,5,3,11,24,9,33,27.5,28,,0,52,71,0,0,0
5/29/18,5,3,11.5,24,9,33,29,23,,0,52,71,0,0,0
5/29/18,5,3,12,24,9,33,28,18,,0,52,71,0,0,0
